Q0,g,C,N,D,Q,L_total,L_classic,L_quality,L_recipe,s_quality,s_train,s_attn,regime_Q
0.3,pow,5.623413251903491e+22,6902330377.063323,974894745381.2576,1.0,1.9832847098287247,2.0540526609898317,0.0,-0.07076795116110696,0.08597964035600143,0.7179673960337233,0.19605296361027533,ceiling
0.3,pow,7.498942093324558e+22,7721823656.31335,1172774768182.222,1.0,1.9690980726936576,2.0380747055256476,0.0,-0.06897663283199004,0.07756262670673746,0.724579000806396,0.19785837248686655,ceiling
0.3,pow,1.0000000000000001e+23,8645614672.389383,1408487144097.3105,1.0,1.9556233991099654,2.022841610071623,0.0,-0.06721821096165762,0.06985391991150611,0.7306342271327717,0.19951185295572216,ceiling
0.3,pow,1.3335214321633241e+23,9687007792.930748,1689012220051.1523,1.0,1.942819275523002,2.0083129397561437,0.0,-0.06549366423314164,0.06281605906966595,0.736162500730782,0.2010214401995522,ceiling
0.3,pow,1.7782794100389228e+23,10861099840.344673,2022589513957.5925,1.0,1.9306473753758793,1.9944509879190069,0.0,-0.0638036125431277,0.05640864218437486,0.7411955575635932,0.20239580025203185,ceiling
0.3,pow,2.371373705661655e+23,12184762931.676443,2418989255200.992,1.0,1.9190721796024814,1.9812208774647968,0.0,-0.06214869786231533,0.05059083341662487,0.7457654743794842,0.20364369220389117,ceiling
0.3,pow,3.162277660168379e+23,13677060004.16717,2889762768514.4585,1.0,1.9080607219263417,1.9685900275281314,0.0,-0.06052930560178978,0.04532106282433259,0.7499049045682349,0.20477403260743268,ceiling
0.3,pow,4.2169650342858225e+23,15359356769.908442,3448602280919.368,1.0,1.8975823575128603,1.9565281202682523,0.0,-0.058945762755391935,0.04055841789808959,0.7536459851030927,0.20579559699881786,ceiling
0.3,pow,5.623413251903491e+23,17255702933.137543,4111720312343.011,1.0,1.8876085534628657,1.9450067842268217,0.0,-0.05739823076395611,0.03626281045975515,0.7570202054411224,0.2067169840991225,ceiling
0.3,pow,7.498942093324558e+23,19393099329.459873,4898331946257.081,1.0,1.8781126995955209,1.933999469941018,0.0,-0.05588677034549694,0.03239560592031707,0.7600579132381255,0.2075464808415575,ceiling
0.3,pow,1e+24,21801911827.98641,5831202208001.363,1.0,1.8690699379540716,1.923481246914844,0.0,-0.05441130896077235,0.028919847350582763,0.7627881383400323,0.2082920143093848,ceiling
0.3,log,1e+19,305015562.16025746,2297248999.5881343,1.0,3.0582061778824245,3.2025545935287676,0.0,-0.144348415646343,0.46477983646716664,0.4204180170188783,0.11480214651395504,ceiling
0.3,log,1.3335214321633241e+19,331363552.67626256,2928056120.839395,1.0,2.9816742005796315,3.1233152394776402,0.0,-0.14164103889800864,0.4442409652886793,0.4365513992809913,0.11920763543032936,ceiling
0.3,log,1.7782794100389229e+19,360440961.60944986,3723058411.889319,1.0,2.9101428653694903,3.0490873333578614,0.0,-0.13894446798837118,0.4235835226385525,0.4527779200053264,0.12363855735612114,ceiling
0.3,log,2.3713737056616554e+19,392580886.3862161,4722072604.134462,1.0,2.8432393426014193,2.9794980176183943,0.0,-0.13625867501697492,0.4028764373957305,0.46904343522538966,0.12808012737887978,ceiling
0.3,log,3.162277660168379e+19,428161345.7184691,5973696869.689145,1.0,2.7806196520016835,2.9142034436134123,0.0,-0.13358379161172887,0.3821927008867814,0.4852906099025073,0.13251668921071133,ceiling
0.3,log,4.216965034285823e+19,467611921.1134833,7537012441.130376,1.0,2.721966480635584,2.852886571925885,0.0,-0.1309200912903013,0.3616083412970863,0.5014597235307764,0.13693193517213736,ceiling
0.3,log,5.6234132519034905e+19,511420614.51464045,9483570763.228083,1.0,2.6669871701974652,2.7952551917588617,0.0,-0.12826802156139633,0.34120162969710743,0.5174892938072574,0.1413090764956351,ceiling
0.3,log,7.498942093324558e+19,560141582.3003926,11899706787.08849,1.0,2.6154118596289164,2.7410400848781458,0.0,-0.12562822524922923,0.32105206533708625,0.5333168736878774,0.1456310609750364,ceiling
0.3,log,1e+20,614404912.1466254,14889211674.16187,1.0,2.566991769990175,2.689993273175368,0.0,-0.1230015031851929,0.3012388020751203,0.5488802874357559,0.14988091048912375,ceiling
0.3,log,1.333521432163324e+20,674926186.2510215,18576452699.03574,1.0,2.5214976193828442,2.6418864722202633,0.0,-0.12038885283741921,0.2818395870190282,0.5641184643231344,0.15404194865783724,ceiling
0.3,log,1.778279410038923e+20,742518410.4403325,23109981113.632122,1.0,2.478718156562333,2.596509599454768,0.0,-0.11779144289243473,0.2629291868470885,0.5789726747640173,0.1580981383888943,ceiling
0.3,log,2.3713737056616553e+20,818104019.4724619,28666757776.91638,1.0,2.438458802703922,2.553669441917862,0.0,-0.11521063921394033,0.24457822259527376,0.5933874455944123,0.16203433181031415,ceiling
0.3,log,3.1622776601683794e+20,902730769.3954448,35457026663.63294,1.0,2.4005403916126142,2.5131883308932372,0.0,-0.11264793928062296,0.2268514302215284,0.6073119264074714,0.1658366433710002,ceiling
0.3,log,4.216965034285823e+20,997585796.8420739,43730110471.19206,1.0,2.364797999505227,2.4749030238686553,0.0,-0.11010502436342832,0.2098069073885528,0.6207004812092433,0.16949261140220404,ceiling
0.3,log,5.6234132519034906e+20,1104016625.313938,53781057921.53707,1.0,2.331079856348592,2.4386635099089427,0.0,-0.10758365356035063,0.1934944660381995,0.6335139824794201,0.17299155148238035,ceiling
0.3,log,7.498942093324558e+20,1223547797.4129555,65958691216.3766,1.0,2.2992463316077845,2.4043320657250753,0.0,-0.10508573411729066,0.17795542714485682,0.6457199723935456,0.17632460046159754,ceiling
0.3,log,1e+21,1357907958.115579,80674789948.63605,1.0,2.269168988132719,2.3717821788714675,0.0,-0.10261319073874864,0.16322138212302023,0.6572936357433337,0.17948498213364633,ceiling
0.3,log,1.333521432163324e+21,1509050019.5714676,98415377944.72147,1.0,2.2407296987719283,2.3408977408164775,0.0,-0.1001680420445492,0.14931456465690923,0.6682175078627127,0.1824679274803781,ceiling
0.3,log,1.7782794100389228e+21,1679185313.894937,119753560510.52505,1.0,2.2138198211252975,2.3115720835878695,0.0,-0.09775226246257214,0.1362472177378915,0.6784819718229801,0.18527081043912844,ceiling
0.3,log,2.3713737056616553e+21,1870811044.9009435,145365286522.75186,1.0,2.188339426606528,2.283707254702823,0.0,-0.09536782809629504,0.12402233863159855,0.688084673257542,0.18789298811085947,ceiling
0.3,log,3.1622776601683794e+21,2086749661.137894,176047582318.90182,1.0,2.164196580655205,2.257213214387647,0.0,-0.09301663373244196,0.11263393914822188,0.6970303159183427,0.1903357449334355,ceiling
0.3,log,4.2169650342858226e+21,2330185260.667528,212740698098.82272,1.0,2.1413066714966074,2.2320071812469795,0.0,-0.09070050975037199,0.10206804296366793,0.7053298782752923,0.1926020787610398,ceiling
0.3,log,5.623413251903491e+21,2604715089.1210217,256553605759.95947,1.0,2.1195917852812274,2.208012918311475,0.0,-0.08842113303024775,0.09230332179244594,0.7130001137993984,0.19469656440815572,ceiling
0.3,log,7.498942093324559e+21,2914395954.5959187,308795104630.06665,1.0,2.098980125741212,2.185160182096772,0.0,-0.08618005635556009,0.083312394062544,0.7200625308473941,0.1966250750900618,ceiling
0.3,log,1e+22,3263799376.980793,371010611228.31226,1.0,2.079405476683827,2.1633841735587174,0.0,-0.08397869687489047,0.07506293451219018,0.7265425210681373,0.1983945444196727,ceiling
0.3,log,1.3335214321633241e+22,3658083170.062129,445024792300.7902,1.0,2.060806705717204,2.142624979495558,0.0,-0.08181827377835378,0.06751859771472628,0.7324686339693709,0.2000127683159029,ceiling
0.3,log,1.7782794100389228e+22,4103061084.3027744,532993091853.03766,1.0,2.04312730759254,2.122827135969077,0.0,-0.07969982837653705,0.060640222744868126,0.7378716306465741,0.20148814660855782,ceiling
0.3,log,2.371373705661655e+22,4605284046.414172,637462562997.6188,1.0,2.0263149854749742,2.103939208578254,0.0,-0.07762422310327972,0.05438684829385548,0.7427836864051198,0.20282946530102472,ceiling
0.3,log,3.1622776601683792e+22,5172128836.529634,761444345330.2091,1.0,2.010321268348124,2.0859134202223033,0.0,-0.07559215187417946,0.04871664519727522,0.7472376582551776,0.2040456965475472,ceiling
0.3,log,4.2169650342858225e+22,5811908466.970905,908498098143.5105,1.0,1.9951011626384663,2.068705278495776,0.0,-0.07360411585730949,0.04358762744618237,0.7512665264090523,0.20514584614476522,ceiling
0.3,log,5.623413251903491e+22,6533975281.167009,1082835005697.18,1.0,1.9806128360353927,2.052273308012914,0.0,-0.07166047197752119,0.03895843431353207,0.7549027799171041,0.20613878576936387,ceiling
0.3,log,7.498942093324558e+22,7348877839.632753,1289433570425.4573,1.0,1.9668173313953534,2.036578700049484,0.0,-0.06976136865413075,0.034788698436606945,0.7581781275372275,0.20703317402616556,ceiling
0.3,log,1.0000000000000001e+23,8268446756.815561,1534191634588.8713,1.0,1.9536783085632194,2.0215852080821852,0.0,-0.0679068995189657,0.031039793124792,0.7611229107209951,0.20783729615421306,ceiling
0.3,log,1.3335214321633241e+23,9306086394.90103,1824072741087.463,1.0,1.94116181192551,2.0072586620263633,0.0,-0.06609685010085327,0.0276746005477915,0.7637662857029286,0.2085591137492797,ceiling
0.3,log,1.7782794100389228e+23,10476763166.42206,2167340698180.672,1.0,1.9292360615293225,1.9935671515458946,0.0,-0.06433109001657207,0.024658485205645526,0.766135458835113,0.20920605595924152,ceiling
0.3,log,2.371373705661655e+23,11797392792.416689,2573764036066.9233,1.0,1.917871265651296,1.98048051019069,0.0,-0.0626092445393939,0.021958766255309622,0.7682561010772074,0.20978513266748278,ceiling
0.3,log,3.162277660168379e+23,13286971455.402521,3054915567302.307,1.0,1.9070394527851706,1.9679703390437804,0.0,-0.06093088625860971,0.019545123515935948,0.770152029077344,0.2103028474067201,ceiling
0.3,log,4.2169650342858225e+23,14966889718.087112,3624494560918.0215,1.0,1.8967143211189204,1.9560097940028127,0.0,-0.05929547288389246,0.017389482589434475,0.7718452954104777,0.21076522200008777,ceiling
0.3,log,5.623413251903491e+23,16861125053.761889,4298745418334.261,1.0,1.8868711036951078,1.9445735574814218,0.0,-0.05770245378631406,0.015466104266083056,0.7733561183498511,0.211177777384066,ceiling
0.3,log,7.498942093324558e+23,18996704072.73261,5096895998643.213,1.0,1.877486447579875,1.9336375950939104,0.0,-0.056151147514035424,0.013751338721624972,0.7747030749463566,0.21154558633201845,ceiling
0.3,log,1e+24,21403917102.43543,6041752781355.784,1.0,1.8685383055037303,1.9231791831902458,0.0,-0.05464087768651559,0.012223685243511008,0.7759030541132874,0.2118732606432017,ceiling
0.5,exp,1e+19,186068623.06212896,5652373962.923146,0.6675117564166309,3.0547716900512043,3.0806339223676096,0.13574635209451144,-0.16160858441091688,0.1966469843110592,0.6310376641880033,0.17231535150093746,interior
0.5,exp,1.3335214321633241e+19,220257299.19434428,6145674876.045768,0.7052722039087047,2.9924262607687333,3.028008473036565,0.11991528699683154,-0.15549749926466314,0.22464197181676657,0.6090474666290585,0.16631056155417492,interior
0.5,exp,1.7782794100389229e+19,259632703.53403044,6734638388.571405,0.7420369968656475,2.9317424877043106,2.976942427328128,0.10456155025353986,-0.14976148987735746,0.24893750689440192,0.5899632067754488,0.16109928633014922,interior
0.5,exp,2.3713737056616554e+19,305144693.2449853,7421003656.640943,0.7781066706620084,2.872786674832922,2.927539107771347,0.08958202096517125,-0.14433445390359614,0.27059142523516666,0.5729539495953341,0.1564546251694992,interior
0.5,exp,3.162277660168379e+19,357891883.4621783,8209416131.274297,0.8136925681409796,2.8155882305520845,2.8798553294669906,0.07490290434354499,-0.13917000325845127,0.2903135440785266,0.5574621302273828,0.15222432569409067,interior
0.5,exp,4.216965034285823e+19,419158301.98891157,9106427306.210892,0.8489495132007931,2.760151130736792,2.833916136433892,0.06046910861100141,-0.13423411430810145,0.30860140162502164,0.5430969300180495,0.1483016683569287,interior
0.5,exp,5.6234132519034905e+19,490454513.82519007,10119906908.500431,0.8839961525684119,2.7064614268314022,2.7897248703525896,0.046237474148317144,-0.12950091766950456,0.32581722755919906,0.5295738158049861,0.14460895663581486,interior
0.5,exp,7.498942093324558e+19,573566153.8978881,11258664829.113852,0.918926558852636,2.654492385742295,2.7472695733348136,0.032172937509911285,-0.12495012510242996,0.3422319062365506,0.5166800066218967,0.1410880871415526,interior
0.5,exp,1e+20,670609022.4623313,12532220692.540827,0.9538168236715698,2.604208125803831,2.7065272689189124,0.01824638322659442,-0.12056552634167582,0.3580520390561913,0.5042532160744202,0.13769474486938837,interior
0.5,exp,1.333521432163324e+20,784097792.0371841,13950555975.571411,0.9887303080118497,2.5555662529620062,2.6674672535922923,0.004432870080784538,-0.11633387071107085,0.37343786698952725,0.4921675741075142,0.13439455890295857,interior
0.5,exp,1.778279410038923e+20,875303441.7206584,16904840571.488113,1.0,2.5088574502601495,2.622302456437921,0.0,-0.11344500617777158,0.36441723386548236,0.49925332488572294,0.13632944124879473,ceiling
0.5,exp,2.3713737056616553e+20,956883760.2110454,21282253473.908302,1.0,2.4650061338734983,2.576164301968652,0.0,-0.111158168095154,0.3440372276351201,0.51526191796571,0.14070085439916988,ceiling
0.5,exp,3.1622776601683794e+20,1047558518.7219507,26719476052.284813,1.0,2.423876194758287,2.5327581779909427,0.0,-0.1088819832326555,0.32390359305670546,0.5310769849261321,0.14501942201716247,ceiling
0.5,exp,4.216965034285823e+20,1148487253.225563,33451947137.14335,1.0,2.3852687301681006,2.4918858567560505,0.0,-0.10661712658794986,0.3040949652151113,0.5466367575289761,0.14926827725591243,ceiling
0.5,exp,5.6234132519034906e+20,1260986310.792188,41762101126.21465,1.0,2.3490004152272737,2.453364847195444,0.0,-0.10436443196817052,0.28468866024546335,0.5618805035776105,0.15343083617692618,ceiling
0.5,exp,7.498942093324558e+20,1386549314.7363212,51987712881.34331,1.0,2.314902330543798,2.4170272261194454,0.0,-0.10212489557564726,0.26575934191140593,0.5767495743259797,0.15749108376261425,ceiling
0.5,exp,1e+21,1526871427.3301904,64531586319.70656,1.0,2.2828188764507034,2.3827185293783755,0.0,-0.09989965292767213,0.24737748451395167,0.5911886118711105,0.1614339036149379,ceiling
0.5,exp,1.333521432163324e+21,1683875777.0126772,79872869597.47415,1.0,2.252606766135747,2.350296736726723,0.0,-0.09768997059097613,0.22960805281831034,0.6051465860769452,0.16524536110474453,ceiling
0.5,exp,1.7782794100389228e+21,1859740059.8912208,98580415934.99219,1.0,2.224134090581905,2.319631359935749,0.0,-0.09549726935384414,0.21250956101253662,0.6185775337668595,0.16891290522060382,ceiling
0.5,exp,2.3713737056616553e+21,2056933114.940867,121328232408.67252,1.0,2.197279448915212,2.2906025011790634,0.0,-0.09332305226385149,0.19613256069392998,0.6314417464176295,0.17242569288844067,ceiling
0.5,exp,3.1622776601683794e+21,2278249007.936118,148913908842.3091,1.0,2.1719311384407325,2.2631000580996403,0.0,-0.09116891965890786,0.18051907169047238,0.6437062172519331,0.17577471105759454,ceiling
0.5,exp,4.2169650342858226e+21,2526849165.6335325,182280226205.32864,1.0,2.1479863993344193,2.237022929894494,0.0,-0.08903653056007454,0.16570186129992062,0.6553452073995178,0.17895293130056172,ceiling
0.5,exp,5.623413251903491e+21,2806307660.3221507,222540807089.8898,1.0,2.1253507096349002,2.2122782917508816,0.0,-0.0869275821159812,0.1517041588230725,0.6663404701326934,0.18195537104423415,ceiling
0.5,exp,7.498942093324559e+21,3120664628.4697666,271010340135.68832,1.0,2.1039371268271676,2.1887808943501206,0.0,-0.08484376752295303,0.13853952338706113,0.6766813546917723,0.18477912192116666,ceiling
0.5,exp,1e+22,3474479885.2232375,329240872352.1052,1.0,2.0836656729095684,2.1664524489750936,0.0,-0.08278677606552524,0.12621226820325468,0.6863644730284447,0.18742325876830065,ceiling
0.5,exp,1.3335214321633241e+22,3872902719.29483,399064204033.1329,1.0,2.06446276036653,2.1452209919432264,0.0,-0.08075823157669645,0.1147177449605919,0.6953934764134437,0.1898887786259644,ceiling
0.5,exp,1.7782794100389228e+22,4321740228.267719,482642986097.21246,1.0,2.0462606569158237,2.1250203502656153,0.0,-0.07875969334979167,0.10404323021819534,0.703778359170877,0.19217841061092752,ceiling
0.5,exp,2.371373705661655e+22,4827539458.63617,582531025785.94,1.0,2.0289969872495863,2.1057896127312294,0.0,-0.07679262548164294,0.09416876806233877,0.71153479676712,0.19429643517054154,ceiling
0.5,exp,3.1622776601683792e+22,5397681451.52257,701744638886.3113,1.0,2.0126142702394456,2.087472637530221,0.0,-0.07485836729077534,0.08506813887322466,0.7186833848398424,0.19624847628693295,ceiling
0.5,exp,4.2169650342858225e+22,6040480657.801792,843848009328.3042,1.0,1.9970594902314356,2.0700176211877213,0.0,-0.07295813095628575,0.07671001331895713,0.7252487327301866,0.19804125395085628,ceiling
0.5,exp,5.623413251903491e+22,6765316075.957104,1013051964707.2941,1.0,1.9822837011270642,2.053376650065988,0.0,-0.07109294893892357,0.069058883249176,0.7312587322613303,0.19968238448949394,ceiling
0.5,exp,7.498942093324558e+22,7582720226.263243,1214339021401.7239,1.0,1.9682416619489267,2.037505435983042,0.0,-0.06926377403411531,0.062076579502861176,0.7367433654931441,0.20118005500399458,ceiling
0.5,exp,1.0000000000000001e+23,8504561452.62519,1453600883222.0588,1.0,1.9548915025414588,2.0223628702014875,0.0,-0.06747136766002872,0.055722809632671434,0.741734282337135,0.20254290803019367,ceiling
0.5,exp,1.3335214321633241e+23,9544208672.552687,1737806101900.419,1.0,1.9421944179806445,2.0079107333608848,0.0,-0.06571631538024036,0.04995617125614723,0.746264004564191,0.20377982417966178,ceiling
0.5,exp,1.7782794100389228e+23,10716700344.146284,2075201854833.589,1.0,1.9301143901776672,1.9941134530150668,0.0,-0.06399906283739976,0.04473507552188669,0.7503652004174538,0.20489972406065943,ceiling
0.5,exp,2.371373705661655e+23,12038929883.884108,2475555100416.3984,1.0,1.9186179350784656,1.980937875709683,0.0,-0.06231994063121742,0.04001846489843704,0.7540701207856851,0.20591141431587776,ceiling
0.5,exp,3.162277660168379e+23,13529931089.130302,2950423718434.5186,1.0,1.9076738737932653,1.9683529704863678,0.0,-0.06067909669310266,0.03576615205966762,0.7574103330071734,0.20682351493315884,ceiling
0.5,exp,4.2169650342858225e+23,15211072198.781347,3513502566956.8345,1.0,1.897253125947333,1.9563297145787721,0.0,-0.05907658863143903,0.03193949926148254,0.7604161872160538,0.20764431352246374,ceiling
0.5,exp,5.623413251903491e+23,17106391861.398851,4181010708981.618,1.0,1.8873285235285269,1.9448408598158804,0.0,-0.05751233628735344,0.028501591278048802,0.7631166805000664,0.20838172822188483,ceiling
0.5,exp,7.498942093324558e+23,19242900578.486465,4972166444753.052,1.0,1.8778746435206,1.9338608016421786,0.0,-0.055986158121578575,0.02541753827962209,0.7655392189885667,0.20904324273181127,ceiling
0.5,exp,1e+24,21650937031.833206,5909748100303.581,1.0,1.8688676576506402,1.923365440246656,0.0,-0.054497782596015835,0.022654620822760714,0.7677095039620125,0.2096358752152269,ceiling
0.5,pow,1e+19,141687412.6108883,9239880044.01503,0.5,3.071389035748726,3.043339217341793,0.20004187081500177,-0.17199205240806847,0.0,0.7855048177628822,0.21449518223711772,floor
0.5,pow,1.3335214321633241e+19,167872011.21829572,10008627286.251986,0.5189361980172181,3.0164572641071374,2.9900790517596993,0.19183259289976506,-0.16545438055232692,0.037600901155037274,0.7559691287533746,0.20642997009158814,interior
0.5,pow,1.7782794100389229e+19,218594915.63863108,9137567174.411598,0.5858259033652932,2.9611492765186003,2.9511358035712285,0.1657804209504571,-0.15576694800308538,0.14202815505017605,0.6739410177129953,0.18403082723682865,interior
0.5,pow,2.3713737056616554e+19,279138992.48460114,8650956505.995506,0.6552101827803946,2.905114493186313,2.9140972107859393,0.13831992376037539,-0.14730264136000198,0.22216580338720765,0.6109925088600694,0.16684168775272296,interior
0.5,pow,3.162277660168379e+19,354998008.39481854,8256391955.680096,0.7314183568119705,2.8486714031052043,2.880144886801491,0.10795496567823998,-0.13942844937452664,0.2920238690062249,0.5561186617567359,0.15185746923703933,interior
0.5,pow,4.216965034285823e+19,453664056.1063338,7814634876.084012,0.8184416390896829,2.7918441654504047,2.8505313003421855,0.07314207960879629,-0.1318292145005772,0.3578367322294394,0.5044223406241312,0.1377409271464294,interior
