Model,eval_file_date,raw_ifeval,raw_bbh_accnorm,raw_bbh_acc,raw_math,raw_gpqa,raw_musr,raw_mmlu_pro
DavieLion/Lllma-3.2-1B,results_,16.01439735457475,29.352542961291444,,0.0,24.41275167785235,35.714285714285715,11.261635638297872
DebateLabKIT/Llama-3.1-Argunaut-1-8B-SFT,results_,55.1921124837653,48.029855927790315,,11.178247734138973,28.355704697986578,44.97354497354497,34.724069148936174
Deci/DeciLM-7B,results_,28.129474239462404,43.950703002950874,,2.416918429003021,29.53020134228188,43.51851851851852,26.919880319148938
Deci/DeciLM-7B-instruct,results_,48.80239985460799,45.6865127582017,,2.794561933534743,28.942953020134226,38.75661375661375,26.080452127659576
DeepAutoAI/causal_gpt2,results_,18.127679002823623,29.942718278076725,,0.22658610271903326,26.006711409395972,42.592592592592595,11.311502659574469
DeepAutoAI/d2nwg_causal_gpt2,results_,19.161823960425007,29.925360180524212,,0.3776435045317221,25.75503355704698,42.857142857142854,11.51097074468085
DeepAutoAI/d2nwg_causal_gpt2_v1,results_,20.038608669441526,29.56084013192154,,0.1510574018126888,25.838926174496645,43.25396825396825,11.353058510638297
DeepAutoAI/d2nwg_Llama-3.1-8B-Instruct-v0.0,results_,78.92746800711002,50.45998958514147,,7.930513595166164,29.194630872483224,41.269841269841265,38.77160904255319
DeepAutoAI/Explore_Llama-3.1-8B-Inst,results_,77.94828831943687,51.050164901926756,,17.522658610271904,28.355704697986578,39.021164021164026,37.9155585106383
DeepAutoAI/Explore_Llama-3.2-1B-Inst,results_,57.675079899112134,34.64676271480646,,4.531722054380665,26.174496644295303,31.878306878306876,17.478390957446805
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v0,results_,55.97148898256626,33.43169588613088,,4.229607250755287,26.34228187919463,30.952380952380953,18.035239361702125
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1,results_,49.988918292353176,31.036278423884745,,1.283987915407855,24.496644295302016,37.698412698412696,12.691156914893616
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1.1,results_,48.13295389566351,30.932129838569693,,1.3595166163141994,26.76174496644295,35.978835978835974,12.749335106382977
DeepAutoAI/ldm_soup_Llama-3.1-8B-Inst,results_,80.3263119633683,50.859225828849155,,11.555891238670695,28.942953020134226,41.53439153439153,38.86303191489361
DeepAutoAI/ldm_soup_Llama-3.1-8B-Instruct-v0.0,results_,78.89499860370483,50.893942023954175,,10.42296072507553,29.110738255033556,41.13756613756614,38.95445478723404
DeepAutoAI/ldm_soup_Llama-3.1-8B-Instruct-v0.1,results_,78.89499860370483,50.893942023954175,,10.42296072507553,29.110738255033556,41.13756613756614,38.95445478723404
DeepMount00/Lexora-Lite-3B,results_,57.75996577968678,48.429092171498006,,9.743202416918429,27.432885906040266,39.55026455026455,36.02061170212766
DeepMount00/Lexora-Lite-3B_v2,results_,49.43184084894746,47.9951397326853,,22.80966767371601,27.097315436241608,38.095238095238095,35.43882978723404
DeepMount00/Lexora-Medium-7B,results_,41.03379034295669,51.1543134872418,,13.746223564954683,30.536912751677853,44.31216931216932,43.25132978723404
DeepMount00/Llama-3-8b-Ita,results_,75.30297388706411,49.17549036625586,,5.362537764350453,30.536912751677853,42.592592592592595,38.522273936170215
DeepMount00/Llama-3.1-8b-Ita,results_,53.64843060856306,51.39732685297691,,17.069486404833835,30.620805369127517,44.84126984126984,39.602726063829785
DeepMount00/Llama-3.1-Distilled,results_,78.43787816327345,50.68564485332408,,15.55891238670695,30.369127516778523,40.476190476190474,37.815824468085104
DeepMount00/mergekit-ties-okvgjfz,results_,15.302508455342934,29.66498871723659,,0.0,26.25838926174497,37.96296296296296,11.178523936170212
DeepMount00/Qwen2-1.5B-Ita,results_,51.73495214918638,39.47231383440375,,11.404833836858005,26.25838926174497,34.92063492063492,27.71775265957447
DeepMount00/Qwen2-1.5B-Ita_v2,results_,49.99889182923531,39.21194237111612,,9.667673716012084,25.922818791946305,36.904761904761905,30.319148936170215
DeepMount00/Qwen2-1.5B-Ita_v3,results_,48.90479483326463,39.12515188335359,,10.42296072507553,25.335570469798657,37.301587301587304,30.17785904255319
DeepMount00/Qwen2-1.5B-Ita_v5,results_,49.87400098405564,39.94098246832147,,11.782477341389729,25.419463087248324,34.12698412698413,29.429853723404253
DeepMount00/Qwen2-1.5B-Ita_v6,results_,29.990425404593147,42.110744662385,,8.459214501510575,28.27181208053691,37.43386243386244,28.715093085106385
DeepMount00/Qwen2.5-7B-Instruct-MathCoder,results_,15.302508455342934,29.66498871723659,,0.0,26.25838926174497,37.96296296296296,11.178523936170212
deepseek-ai/deepseek-llm-7b-base,results_,21.7871913190335,34.88977608054157,,1.2084592145015105,27.348993288590606,37.301587301587304,18.060172872340424
deepseek-ai/deepseek-moe-16b-base,results_,24.497444558216642,34.02187120291616,,1.812688821752266,25.419463087248324,36.507936507936506,15.05152925531915
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,results_,37.82397372305483,32.112480472140255,,0.0,25.503355704697988,32.407407407407405,20.894281914893618
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,results_,34.63410417691725,32.12983856969276,,0.0,25.587248322147648,36.24338624338625,11.868351063829788
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,results_,40.3768667136531,34.1086616906787,,0.0,27.936241610738254,36.507936507936506,23.21309840425532
Delta-Vector/Baldur-8B,results_,47.818233398493774,52.92483943759764,,12.613293051359516,30.201342281879196,43.65079365079365,36.54421542553192
Delta-Vector/Control-8B,results_,54.897339060359855,50.28640860961639,,13.746223564954683,31.62751677852349,43.51851851851852,37.31715425531915
Delta-Vector/Control-8B-V1.1,results_,56.96562897556262,49.74830758548863,,12.462235649546828,30.70469798657718,42.32804232804233,37.4501329787234
Delta-Vector/Darkens-8B,results_,25.476624245889795,52.2131574379448,,5.0604229607250755,32.466442953020135,41.00529100529101,37.35871010638298
Delta-Vector/Henbane-7b-attempt2,results_,41.57335868828043,50.251692414511375,,20.694864048338367,29.026845637583893,39.682539682539684,40.275930851063826
Delta-Vector/Odin-9B,results_,36.91970637907419,54.209338656483254,,12.537764350453173,34.144295302013425,46.42857142857143,40.46708776595745
Delta-Vector/Tor-8B,results_,23.815476269631244,51.84863738934212,,5.438066465256798,32.38255033557047,40.87301587301587,37.30053191489361
DevQuasar/DevQuasar-R1-Uncensored-Llama-8B,results_,38.48843291355825,51.08488109703176,,33.081570996978854,34.73154362416108,44.31216931216932,36.14527925531915
dnhkng/RYS-Llama-3-8B-Instruct,results_,69.57772044841022,47.87363304981774,,6.193353474320242,25.75503355704698,33.730158730158735,35.5718085106383
dnhkng/RYS-Llama-3-Large-Instruct,results_,80.50616807847621,65.0581496268009,,21.827794561933533,28.942953020134226,41.66666666666667,51.37134308510638
dnhkng/RYS-Llama-3.1-8B-Instruct,results_,76.84920455502511,51.50147543829197,,11.329305135951662,26.76174496644295,36.77248677248677,36.394614361702125
Dongwei/DeepSeek-R1-Distill-Qwen-7B-GRPO,results_,40.3768667136531,34.1086616906787,,0.0,27.936241610738254,36.507936507936506,23.221409574468087
DoppelReflEx/L3-8B-R1-WolfCore,results_,37.75404814780339,53.02898802291269,,16.314199395770395,32.88590604026846,42.72486772486773,37.16755319148936
DoppelReflEx/L3-8B-R1-WolfCore-V1.5-test,results_,39.55006050612375,52.95955563270266,,12.311178247734139,32.63422818791946,38.35978835978836,37.27559840425532
DoppelReflEx/L3-8B-WolfCore,results_,40.219506465068235,51.64034021871203,,9.818731117824774,30.956375838926174,39.682539682539684,37.05119680851064
DoppelReflEx/MiniusLight-24B,results_,25.766410900854176,62.36764450616212,,12.613293051359516,35.822147651006716,43.12169312169312,50.91422872340425
DoppelReflEx/MiniusLight-24B-test,results_,3.9367766415333536,63.20083318868252,,2.56797583081571,36.828859060402685,40.87301587301587,51.82014627659575
DoppelReflEx/MiniusLight-24B-v1b-test,results_,37.911408396388246,65.9086964068738,,23.94259818731118,37.919463087248324,45.5026455026455,53.64860372340425
DoppelReflEx/MiniusLight-24B-v1c-test,results_,37.70650762199852,67.3667766012845,,29.68277945619335,39.51342281879195,46.2962962962963,54.87034574468085
DoppelReflEx/MiniusLight-24B-v1d-test,results_,40.324339419407174,66.93282416247179,,29.45619335347432,39.51342281879195,46.164021164021165,54.88696808510638
DoppelReflEx/MN-12B-FoxFrame-test,results_,42.22030878070188,54.33084533935081,,8.308157099697885,30.788590604026844,42.46031746031746,35.031582446808514
DoppelReflEx/MN-12B-FoxFrame2-test,results_,43.18951493149289,54.59121680263843,,14.04833836858006,31.45973154362416,42.46031746031746,35.68816489361702
DoppelReflEx/MN-12B-FoxFrame3-test,results_,43.23195787178021,53.61916333969797,,13.217522658610273,30.11744966442953,45.8994708994709,35.28922872340425
DoppelReflEx/MN-12B-Kakigori,results_,35.932991130201195,53.8968929005381,,11.48036253776435,32.466442953020135,40.476190476190474,35.812832446808514
DoppelReflEx/MN-12B-LilithFrame,results_,45.09545782966972,49.106057976045825,,5.966767371601208,31.963087248322147,38.88888888888889,32.56316489361702
DoppelReflEx/MN-12B-LilithFrame-Experiment-2,results_,42.994698511061756,49.54001041485853,,6.117824773413897,32.5503355704698,37.96296296296296,32.7626329787234
DoppelReflEx/MN-12B-LilithFrame-Experiment-3,results_,41.27858526487498,54.41763582711335,,12.990936555891238,32.802013422818796,40.34391534391534,36.03723404255319
DoppelReflEx/MN-12B-LilithFrame-Experiment-4,results_,39.81480250180632,55.02516924145113,,10.574018126888216,31.711409395973156,43.65079365079365,36.48603723404255
DoppelReflEx/MN-12B-Mimicore-GreenSnake,results_,47.800724300411794,54.59121680263843,,12.990936555891238,32.466442953020135,42.98941798941799,36.51097074468085
DoppelReflEx/MN-12B-Mimicore-Nocturne,results_,39.56502081144696,56.778337094254475,,10.574018126888216,31.963087248322147,45.63492063492063,36.336436170212764
DoppelReflEx/MN-12B-Mimicore-Orochi,results_,46.20451513096362,54.62593299774344,,11.253776435045317,31.29194630872483,45.370370370370374,34.466422872340424
DoppelReflEx/MN-12B-Mimicore-Orochi-v2-Experiment,results_,28.42413684579139,52.8554070473876,,0.4531722054380665,29.78187919463087,45.63492063492063,34.23371010638298
DoppelReflEx/MN-12B-Mimicore-Orochi-v3-Experiment,results_,41.016281244874705,54.13990626627322,,5.664652567975831,29.278523489932883,44.31216931216932,33.9594414893617
DoppelReflEx/MN-12B-Mimicore-Orochi-v4-Experiment,results_,43.20702402957486,54.24405485158827,,10.27190332326284,30.536912751677853,44.44444444444444,35.197805851063826
DoppelReflEx/MN-12B-Mimicore-WhiteSnake,results_,44.376033369238066,55.667418850893945,,11.706948640483382,31.79530201342282,45.63492063492063,36.57746010638298
DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-1,results_,39.090391272933594,48.44645026905051,,1.6616314199395772,30.536912751677853,37.83068783068783,31.141954787234045
DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-2,results_,42.40515166425086,51.570907828502,,4.45619335347432,31.04026845637584,39.94708994708995,33.41921542553192
DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-3,results_,43.02218114602588,47.71741017184517,,2.794561933534743,30.201342281879196,36.77248677248677,31.981382978723406
DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-4,results_,42.40515166425086,51.570907828502,,4.45619335347432,31.04026845637584,39.94708994708995,33.41921542553192
DoppelReflEx/MN-12B-Unleashed-Twilight,results_,35.05121965274361,54.97309494879361,,9.592145015105741,32.88590604026846,43.783068783068785,36.77692819148936
DoppelReflEx/MN-12B-WolFrame,results_,43.97387819873491,50.859225828849155,,7.552870090634441,31.04026845637584,40.07936507936508,33.9345079787234
DreadPoor/Again-8B-Model_Stock,results_,67.24213974476612,52.97691373025516,,11.48036253776435,30.11744966442953,39.81481481481482,35.1811835106383
DreadPoor/Alita99-8B-LINEAR,results_,71.90077882241341,54.26141294914078,,16.46525679758308,31.62751677852349,42.592592592592595,38.09009308510639
DreadPoor/AnotherTest,results_,47.00638749628763,46.554417635827114,,4.380664652567976,29.78187919463087,42.06349206349206,28.748337765957448
DreadPoor/Aspire-8B-model_stock,results_,71.40620221013579,52.61239368165249,,12.990936555891238,31.45973154362416,42.06349206349206,37.63297872340425
DreadPoor/Aspire_1.3-8B_model-stock,results_,70.61685217445269,52.89012324249263,,16.91842900302115,30.788590604026844,41.00529100529101,37.1592420212766
DreadPoor/Aspire_V2-8B-Model_Stock,results_,73.71430027881576,53.20256899843777,,17.598187311178247,32.04697986577181,38.88888888888889,36.96808510638298
DreadPoor/Aspire_V2.1-8B-Model_Stock,results_,72.37540836092678,52.247873633049814,,17.673716012084594,30.956375838926174,41.269841269841265,38.00698138297872
DreadPoor/Aspire_V2_ALT-8B-Model_Stock,results_,73.81170848903133,52.54296129144246,,17.29607250755287,32.466442953020135,39.682539682539684,37.26728723404255
DreadPoor/Aspire_V2_ALT_ROW-8B-Model_Stock,results_,73.81170848903133,52.54296129144246,,17.29607250755287,32.466442953020135,39.682539682539684,37.26728723404255
DreadPoor/Aspire_V3-8B-Model_Stock,results_,51.18795905973927,52.629751779205,,18.580060422960727,30.536912751677853,40.07936507936508,36.419547872340424
DreadPoor/Aspire_V4-8B-Model_Stock,results_,76.9416259967996,53.081062315570215,,19.259818731117825,30.453020134228186,38.62433862433862,37.0844414893617
DreadPoor/Aspire_V4_ALT-8B-Model_Stock,results_,73.65933500888752,52.629751779205,,18.12688821752266,32.04697986577181,39.15343915343915,36.81848404255319
DreadPoor/Asymmetric_Linearity-8B-Model_Stock,results_,71.74341857382855,54.48706821732338,,16.46525679758308,31.45973154362416,41.93121693121693,38.43916223404255
DreadPoor/Aurora_faustus-8B-LINEAR,results_,72.81003293483512,54.99045304634612,,17.069486404833835,30.70469798657718,41.4021164021164,38.42253989361702
DreadPoor/Aurora_faustus-8B-LORABLATED,results_,75.27050448365891,53.82746051032807,,14.879154078549849,30.201342281879196,42.32804232804233,36.727061170212764
DreadPoor/Aurora_faustus-8B-LORABLATED_ALT,results_,73.77923908562613,53.77538621767054,,15.861027190332328,29.86577181208054,42.195767195767196,36.94315159574468
DreadPoor/Autumn_Dawn-8B-LINEAR,results_,72.92993701157373,54.38291963200833,,18.580060422960727,29.36241610738255,41.7989417989418,39.67752659574468
DreadPoor/BaeZel-8B-LINEAR,results_,73.77923908562613,54.504426314875886,,18.12688821752266,32.13087248322148,42.195767195767196,38.61369680851064
DreadPoor/BaeZel-8B-Model_Stock,results_,77.13145564878965,53.8968929005381,,16.389728096676738,31.3758389261745,41.93121693121693,38.80485372340425
DreadPoor/BaeZel_V2-8B-Model_Stock,results_,76.76675665013276,53.51501475438292,,17.97583081570997,29.949664429530205,41.7989417989418,39.469747340425535
DreadPoor/BaeZel_V2_ALT-8B-Model_Stock,results_,76.76675665013276,53.51501475438292,,17.97583081570997,29.949664429530205,41.7989417989418,39.469747340425535
DreadPoor/BaeZel_V3-8B-Model_Stock,results_,78.31797408653485,53.75802812011804,,18.957703927492446,32.04697986577181,41.66666666666667,38.87965425531915
DreadPoor/Blunt_Edge-8B-SLERP,results_,74.96575752337131,53.74067002256553,,18.580060422960727,31.1241610738255,41.66666666666667,37.66622340425532
DreadPoor/BulkUp,results_,17.7804891022487,28.27634091303593,,0.0,24.748322147651006,34.39153439153439,11.095412234042554
DreadPoor/Cadence-8B-LINEAR,results_,76.821721920061,54.13990626627322,,16.76737160120846,30.285234899328863,41.66666666666667,38.03191489361702
DreadPoor/Caelid-8B-Model_Stock,results_,72.47281657114235,54.434993924665854,,15.105740181268882,31.04026845637584,39.94708994708995,38.16489361702128
DreadPoor/Casuar-9B-Model_Stock,results_,77.64852812759035,60.94428050685645,,21.299093655589125,34.47986577181208,41.53439153439153,41.56416223404255
DreadPoor/Condensed_Milk-8B-Model_Stock,results_,75.36292592543342,54.15726436382573,,17.447129909365557,32.13087248322148,41.53439153439153,38.763297872340424
DreadPoor/CoolerCoder-8B-LINEAR,results_,45.19286603988528,47.45703870855754,,7.930513595166164,29.026845637583893,39.55026455026455,31.590757978723406
DreadPoor/Damasteel-8B-LINEAR,results_,73.84417789243652,53.723311925013014,,16.691842900302113,29.86577181208054,42.06349206349206,37.79089095744681
DreadPoor/Dearly_Beloved-8B-TIES,results_,82.66687943545348,40.25342822426662,,21.148036253776432,29.86577181208054,41.66666666666667,28.26628989361702
DreadPoor/Decayed-8B-LINEAR,results_,76.76176988169169,53.96632529074813,,17.14501510574018,30.956375838926174,41.7989417989418,37.63297872340425
DreadPoor/Derivative-8B-Model_Stock,results_,76.67433520835827,53.82746051032807,,17.900302114803626,31.711409395973156,41.93121693121693,38.10671542553192
DreadPoor/Derivative_V2-8B-Model_Stock,results_,75.36791269387447,53.792744315223054,,17.97583081570997,30.70469798657718,41.13756613756614,38.56382978723404
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,results_,77.19639445560003,53.51501475438292,,18.806646525679756,31.1241610738255,41.269841269841265,38.821476063829785
DreadPoor/Derivative_V3-8B-Model_Stock,results_,69.63767248677952,52.16108314528728,,14.652567975830816,29.446308724832214,41.4021164021164,35.02327127659575
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,results_,71.31378076836128,54.40027772956084,,14.803625377643503,30.620805369127517,41.4021164021164,38.13996010638298
DreadPoor/Emu_Eggs-9B-Model_Stock,results_,76.06982805622415,60.44089567783371,,20.996978851963746,33.30536912751678,40.60846560846561,42.27061170212766
DreadPoor/Eunoia_Vespera-8B-LINEAR,results_,72.35291249440374,53.862176705433086,,15.407854984894259,30.70469798657718,41.7989417989418,38.38929521276596
DreadPoor/felix_dies-mistral-7B-model_stock,results_,30.077860077926566,48.77625412254817,,5.362537764350453,29.194630872483224,45.10582010582011,31.092087765957448
DreadPoor/Fu_sion_HA-8B-SLERP,results_,76.09232392274721,53.56708904704044,,17.522658610271904,32.29865771812081,41.53439153439153,38.24800531914894
DreadPoor/H_the_eighth-8B-LINEAR,results_,74.69347996648892,53.67123763235549,,17.749244712990937,32.802013422818796,41.66666666666667,38.239694148936174
DreadPoor/hakuchido-8B-MODEL_STOCK,results_,73.75175645066203,53.792744315223054,,19.486404833836858,29.53020134228188,41.66666666666667,37.815824468085104
DreadPoor/Happy_New_Year-8B-Model_Stock,results_,76.15726272955757,53.54973094948794,,15.93655589123867,31.3758389261745,41.7989417989418,38.78823138297872
DreadPoor/Heart_Stolen-8B-Model_Stock,results_,72.44533393617823,53.82746051032807,,17.220543806646525,31.711409395973156,41.53439153439153,37.9404920212766
DreadPoor/Heart_Stolen-ALT-8B-Model_Stock,results_,71.83584001560305,52.52560319388995,,15.634441087613293,30.11744966442953,40.476190476190474,37.72440159574468
DreadPoor/Here_We_Go_Again-8B-SLERP,results_,74.42120240960651,54.434993924665854,,17.29607250755287,31.879194630872483,41.7989417989418,38.73005319148936
DreadPoor/HOT_STINKING_GARBAGE,results_,57.54265349273262,48.758896024995664,,6.722054380664652,27.516778523489933,42.46031746031746,30.169547872340424
DreadPoor/Howdy-8B-LINEAR,results_,73.77923908562613,53.75802812011804,,17.749244712990937,31.45973154362416,41.13756613756614,38.06515957446808
DreadPoor/ichor-8B-Model_Stock,results_,53.86319410275846,50.75507724353411,,10.876132930513595,32.38255033557047,42.06349206349206,31.507646276595747
DreadPoor/ichor_1.1-8B-Model_Stock,results_,80.9632885189076,52.57767748654747,,17.749244712990937,30.620805369127517,40.60846560846561,38.55551861702128
DreadPoor/Incidental-8B-Model_Stock,results_,74.8183708116686,54.36556153445582,,16.1631419939577,30.285234899328863,42.32804232804233,38.73005319148936
DreadPoor/inexpertus-8B-Model_Stock,results_,77.95327508787796,52.629751779205,,17.069486404833835,30.956375838926174,41.13756613756614,37.907247340425535
DreadPoor/inexpertus_1.1-8B-LINEAR,results_,75.27050448365891,55.09460163166116,,17.29607250755287,29.78187919463087,41.66666666666667,38.272938829787236
DreadPoor/inexpertus_1.2-8B-LINEAR,results_,73.47947889377961,55.05988543655616,,15.861027190332324,29.53020134228188,41.269841269841265,37.882313829787236
DreadPoor/Irina-8B-model_stock,results_,67.99403360860295,52.23051553549731,,10.196374622356496,28.439597315436245,39.94708994708995,35.73803191489361
DreadPoor/Kindling-8B-Model_Stock,results_,73.08231049171752,54.78215587571602,,17.522658610271904,31.79530201342282,40.60846560846561,38.297872340425535
DreadPoor/L3.1-BaeZel-8B-Della,results_,51.802439748755525,54.33084533935081,,17.447129909365557,31.963087248322147,41.93121693121693,39.020944148936174
DreadPoor/Laughing_Stock-8B-Model_Stock,results_,71.89579205397236,54.3134872417983,,15.785498489425981,28.942953020134226,41.4021164021164,37.64128989361702
DreadPoor/Lava_Lamp-8B-SLERP,results_,73.81170848903133,53.58444714459295,,17.371601208459214,30.536912751677853,41.7989417989418,37.5
DreadPoor/LemonP-8B-Model_Stock,results_,76.76176988169169,54.24405485158827,,17.673716012084594,30.285234899328863,40.74074074074074,40.04321808510639
DreadPoor/Lydia_of_Whiterun-8B-LINEAR,results_,76.03237188437791,53.58444714459295,,17.673716012084594,31.62751677852349,42.46031746031746,38.00698138297872
DreadPoor/Machroom-3B-model_stock,results_,32.977942969099765,35.84447144592953,,2.416918429003021,25.25167785234899,46.03174603174603,16.12367021276596
DreadPoor/Matryoshka-8B-LINEAR,results_,72.62519005128614,54.3134872417983,,17.522658610271904,32.04697986577181,42.46031746031746,38.655252659574465
DreadPoor/Mercury_In_Retrograde-8b-Model-Stock,results_,72.96240641497891,53.67123763235549,,16.46525679758308,31.62751677852349,41.93121693121693,38.289561170212764
DreadPoor/mergekit-nuslerp-nqzkedi,results_,77.64852812759035,53.51501475438292,,18.806646525679756,30.11744966442953,42.195767195767196,39.187167553191486
DreadPoor/Minthy-8B-Model_Stock,results_,76.5769269981427,53.35879187641035,,19.184290030211482,30.369127516778523,40.87301587301587,39.92686170212766
DreadPoor/Minthy_ALT-8B-Model_Stock,results_,69.91992358054407,53.63652143725047,,17.598187311178247,30.620805369127517,42.195767195767196,36.735372340425535
DreadPoor/Minthy_V2-8B-Model_Stock,results_,71.25881549843305,54.74743968061101,,15.93655589123867,29.446308724832214,41.93121693121693,37.36702127659575
DreadPoor/Minus_Penus-8B-Model_Stock,results_,73.11477989512272,53.15049470578025,,20.01510574018127,30.956375838926174,40.07936507936508,37.516622340425535
DreadPoor/Morphing-8B-Model_Stock,results_,74.4536718130117,53.792744315223054,,18.35347432024169,29.36241610738255,40.60846560846561,38.522273936170215
DreadPoor/Not_Even_My_Final_Form-8B-Model_Stock,results_,77.21889032212307,53.34143377885784,,17.598187311178247,29.53020134228188,41.4021164021164,38.39760638297872
DreadPoor/Nother_One-8B-Model_Stock,results_,68.63101016414225,51.98750216976219,,15.181268882175228,28.942953020134226,38.62433862433862,35.945811170212764
DreadPoor/Noxis-8B-LINEAR,results_,69.13057354486097,53.98368338830064,,19.788519637462233,31.879194630872483,42.195767195767196,36.60239361702128
DreadPoor/Nullsworn-12B-LINEAR,results_,44.35608629547379,54.45235202221836,,11.253776435045317,30.788590604026844,43.386243386243386,36.452792553191486
DreadPoor/Nwah-8B-Model_Stock,results_,77.15893828375377,53.65387953480298,,17.97583081570997,31.04026845637584,40.34391534391534,38.07347074468085
DreadPoor/Oh_Boy-8B-LINEAR,results_,75.03069633018168,53.56708904704044,,17.82477341389728,30.788590604026844,41.00529100529101,38.48902925531915
DreadPoor/ONeil-model_stock-8B,results_,67.85662043378235,55.3723311925013,,10.120845921450151,30.536912751677853,41.66666666666667,35.9873670212766
DreadPoor/OrangeJ-8B-Model_Stock,results_,78.41039552830932,53.879534802985596,,17.598187311178247,30.11744966442953,40.21164021164021,39.68583776595745
DreadPoor/Promissum_Mane-8B-LINEAR,results_,71.50361042035134,54.40027772956084,,15.55891238670695,30.453020134228186,41.93121693121693,38.50565159574468
DreadPoor/Promissum_Mane-8B-LINEAR-lorablated,results_,71.56356245872064,54.29612914424579,,15.332326283987916,30.369127516778523,41.93121693121693,37.39195478723404
DreadPoor/remember_to_breathe-8b-Model-Stock,results_,71.04150321147887,53.94896719319563,,14.879154078549849,30.11744966442953,41.4021164021164,37.60804521276596
DreadPoor/RPMash-8B-Model_Stock,results_,45.635026174993456,51.43204304808193,,10.80060422960725,28.691275167785236,40.476190476190474,36.03723404255319
DreadPoor/RPMash_V3-8B-Model_Stock,results_,70.491961329273,52.07429265752474,,10.42296072507553,30.033557046979865,37.698412698412696,36.13696808510639
DreadPoor/Rusted_Gold-8B-LINEAR,results_,72.96240641497891,53.61916333969797,,19.335347432024168,29.86577181208054,41.66666666666667,37.799202127659576
DreadPoor/Rusted_Platinum-8B-LINEAR,results_,71.79838384375678,54.13990626627322,,17.220543806646525,28.02013422818792,39.55026455026455,37.30053191489361
DreadPoor/Rusted_Platinum-8B-Model_Stock,results_,44.078821970150315,52.28258982815483,,10.196374622356496,26.845637583892618,37.301587301587304,35.46376329787234
DreadPoor/Sellen-8B-model_stock,results_,71.12893788481229,52.23051553549731,,13.36858006042296,27.432885906040266,39.55026455026455,35.696476063829785
DreadPoor/Something-8B-Model_Stock,results_,50.43107842746135,53.82746051032807,,17.97583081570997,31.711409395973156,41.7989417989418,38.85472074468085
DreadPoor/Spring_Dusk-8B-SCE,results_,65.14636719459922,56.18816177746919,,7.628398791540786,28.7751677852349,45.8994708994709,34.358377659574465
DreadPoor/Summer_Dawn-8B-SCE,results_,66.42032030567783,53.68859572990801,,17.220543806646525,30.033557046979865,41.13756613756614,37.53324468085106
DreadPoor/Summer_Dusk-8B-TIES,results_,49.22206412319312,53.445582364172886,,18.051359516616312,30.70469798657718,42.592592592592595,38.55551861702128
DreadPoor/Summer_Rain-8B-SCE,results_,54.59259210007226,58.37528206908523,,7.02416918429003,30.369127516778523,44.70899470899471,35.505319148936174
DreadPoor/Summer_Rain-8B-TIES,results_,54.44021861992845,58.37528206908523,,7.02416918429003,30.369127516778523,44.70899470899471,35.505319148936174
DreadPoor/Sun-8B-Model_Stock,results_,77.58358932077998,52.421454608574905,,20.996978851963746,29.949664429530205,40.87301587301587,38.347739361702125
DreadPoor/Sweetened_Condensed_Milk-8B-Model_Stock,results_,74.17142071924717,53.879534802985596,,18.731117824773413,30.285234899328863,41.00529100529101,38.48071808510639
DreadPoor/test,results_,49.36945083489586,53.445582364172886,,19.335347432024168,27.097315436241608,43.386243386243386,36.46941489361702
DreadPoor/TEST02-Ignore,results_,61.18964347930158,55.91043221662906,,8.685800604229607,28.439597315436245,41.93121693121693,34.68251329787234
DreadPoor/TEST03-ignore,results_,69.67014189018471,53.67123763235549,,16.540785498489427,30.87248322147651,41.7989417989418,37.890625
DreadPoor/TEST06-ignore,results_,73.22969720342026,55.05988543655616,,11.782477341389729,28.691275167785236,42.195767195767196,36.15359042553192
DreadPoor/TEST07-ignore,results_,73.99655137258031,55.47647977781636,,16.61631419939577,30.87248322147651,40.87301587301587,38.796542553191486
DreadPoor/TEST08-ignore,results_,74.66599733152479,54.34820343690332,,18.202416918429005,31.29194630872483,40.74074074074074,38.53058510638298
DreadPoor/test_ALT,results_,49.9689712185889,53.445582364172886,,17.069486404833835,26.929530201342285,43.51851851851852,34.92353723404255
DreadPoor/tests_pending-do_not_use_yet,results_,76.91414336183549,53.82746051032807,,19.788519637462233,29.697986577181208,39.94708994708995,38.272938829787236
DreadPoor/Trinas_Nectar-8B-model_stock,results_,72.59272064788095,52.45617080367991,,15.256797583081571,28.60738255033557,40.60846560846561,36.178523936170215
DreadPoor/UNTESTED-VENN_1.2-8B-Model_Stock,results_,47.176270074513404,54.55650060753341,,15.407854984894259,31.543624161073826,44.44444444444444,37.8656914893617
DreadPoor/VENN_1.2-8B-Model_Stock,results_,72.26049105262923,54.46971011977087,,17.069486404833835,29.697986577181208,41.93121693121693,37.20910904255319
