loss_domain,donor,recipient_1,recipient_2,n_test_recipes,mean_nonadditive_delta_loss
metric/the_pile_stackexchange_val_loss,arxiv,uspto_backgrounds,freelaw,65,-0.020983969525579987
metric/the_pile_stackexchange_val_loss,arxiv,uspto_backgrounds,stackexchange,65,-0.030470176481331608
metric/the_pile_stackexchange_val_loss,arxiv,uspto_backgrounds,github,65,-0.03294816097156047
metric/the_pile_stackexchange_val_loss,arxiv,uspto_backgrounds,pubmed_central,65,-0.00855428978903666
metric/the_pile_stackexchange_val_loss,arxiv,uspto_backgrounds,pile_cc,65,-0.008869873155654307
metric/the_pile_stackexchange_val_loss,arxiv,freelaw,stackexchange,65,-0.019831740657568275
metric/the_pile_stackexchange_val_loss,arxiv,freelaw,github,65,-0.023890330362671814
metric/the_pile_stackexchange_val_loss,arxiv,freelaw,pubmed_central,65,-0.03775852929247501
metric/the_pile_stackexchange_val_loss,arxiv,freelaw,pile_cc,65,-0.04379480476802628
metric/the_pile_stackexchange_val_loss,arxiv,stackexchange,github,65,0.14011465977577664
metric/the_pile_stackexchange_val_loss,arxiv,stackexchange,pubmed_central,65,-0.038236783183186566
metric/the_pile_stackexchange_val_loss,arxiv,stackexchange,pile_cc,65,0.00966157603945087
metric/the_pile_stackexchange_val_loss,arxiv,github,pubmed_central,65,-0.047394087277273525
metric/the_pile_stackexchange_val_loss,arxiv,github,pile_cc,65,-0.0011519105193297462
metric/the_pile_stackexchange_val_loss,arxiv,pubmed_central,pile_cc,65,-0.019345169577176226
metric/the_pile_stackexchange_val_loss,pubmed_central,wikipedia_en,uspto_backgrounds,81,0.021813279769760635
metric/the_pile_stackexchange_val_loss,pubmed_central,wikipedia_en,freelaw,81,-0.014306821435999912
metric/the_pile_stackexchange_val_loss,pubmed_central,wikipedia_en,stackexchange,81,-0.004736750514109378
metric/the_pile_stackexchange_val_loss,pubmed_central,wikipedia_en,github,81,-0.030603385522499305
metric/the_pile_stackexchange_val_loss,pubmed_central,wikipedia_en,arxiv,81,-0.017178149481027312
metric/the_pile_stackexchange_val_loss,pubmed_central,wikipedia_en,pile_cc,81,-0.02684781264686497
metric/the_pile_stackexchange_val_loss,pubmed_central,uspto_backgrounds,freelaw,81,-0.021870928081932764
metric/the_pile_stackexchange_val_loss,pubmed_central,uspto_backgrounds,stackexchange,81,-0.032871223612721434
metric/the_pile_stackexchange_val_loss,pubmed_central,uspto_backgrounds,github,81,-0.032697932663711175
metric/the_pile_stackexchange_val_loss,pubmed_central,uspto_backgrounds,arxiv,81,-0.014346864089379494
metric/the_pile_stackexchange_val_loss,pubmed_central,uspto_backgrounds,pile_cc,81,-0.014944463713764341
metric/the_pile_stackexchange_val_loss,pubmed_central,freelaw,stackexchange,81,-0.019985637370582867
metric/the_pile_stackexchange_val_loss,pubmed_central,freelaw,github,81,-0.025088849221689087
metric/the_pile_stackexchange_val_loss,pubmed_central,freelaw,arxiv,81,-0.035147992597483295
metric/the_pile_stackexchange_val_loss,pubmed_central,freelaw,pile_cc,81,-0.0388866705189729
metric/the_pile_stackexchange_val_loss,pubmed_central,stackexchange,github,81,0.15057112914435913
metric/the_pile_stackexchange_val_loss,pubmed_central,stackexchange,arxiv,81,-0.006736321239909952
metric/the_pile_stackexchange_val_loss,pubmed_central,stackexchange,pile_cc,81,0.009902917595221779
metric/the_pile_stackexchange_val_loss,pubmed_central,github,arxiv,81,-0.01670857128318556
metric/the_pile_stackexchange_val_loss,pubmed_central,github,pile_cc,81,-0.0022788172161164917
metric/the_pile_stackexchange_val_loss,pubmed_central,arxiv,pile_cc,81,-0.035965698828914594
metric/the_pile_stackexchange_val_loss,pile_cc,wikipedia_en,uspto_backgrounds,68,0.025234597580892918
metric/the_pile_stackexchange_val_loss,pile_cc,wikipedia_en,freelaw,68,-0.005317026087604929
metric/the_pile_stackexchange_val_loss,pile_cc,wikipedia_en,stackexchange,68,-0.003967274587592299
metric/the_pile_stackexchange_val_loss,pile_cc,wikipedia_en,github,68,-0.028469414893286773
metric/the_pile_stackexchange_val_loss,pile_cc,wikipedia_en,arxiv,68,-0.008616174594020884
metric/the_pile_stackexchange_val_loss,pile_cc,wikipedia_en,pubmed_central,68,-0.015819534019270935
metric/the_pile_stackexchange_val_loss,pile_cc,uspto_backgrounds,freelaw,68,-0.016565323271064695
metric/the_pile_stackexchange_val_loss,pile_cc,uspto_backgrounds,stackexchange,68,-0.028977327508879137
metric/the_pile_stackexchange_val_loss,pile_cc,uspto_backgrounds,github,68,-0.030540404131048495
metric/the_pile_stackexchange_val_loss,pile_cc,uspto_backgrounds,arxiv,68,-0.005075284054491281
metric/the_pile_stackexchange_val_loss,pile_cc,uspto_backgrounds,pubmed_central,68,-0.006180970717297585
metric/the_pile_stackexchange_val_loss,pile_cc,freelaw,stackexchange,68,-0.021464703337647363
metric/the_pile_stackexchange_val_loss,pile_cc,freelaw,github,68,-0.020917446708982795
metric/the_pile_stackexchange_val_loss,pile_cc,freelaw,arxiv,68,-0.03028772359158536
metric/the_pile_stackexchange_val_loss,pile_cc,freelaw,pubmed_central,68,-0.02946915761086498
metric/the_pile_stackexchange_val_loss,pile_cc,stackexchange,github,68,0.19410264896194301
metric/the_pile_stackexchange_val_loss,pile_cc,stackexchange,arxiv,68,-0.0055949734339818405
metric/the_pile_stackexchange_val_loss,pile_cc,stackexchange,pubmed_central,68,-0.04351971271108642
metric/the_pile_stackexchange_val_loss,pile_cc,github,arxiv,68,-0.02001144077881806
metric/the_pile_stackexchange_val_loss,pile_cc,github,pubmed_central,68,-0.05436274889571875
metric/the_pile_stackexchange_val_loss,pile_cc,arxiv,pubmed_central,68,-0.02629923518956344
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,uspto_backgrounds,freelaw,49,-0.010544971149037583
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,uspto_backgrounds,stackexchange,49,-0.01852053676199718
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,uspto_backgrounds,github,49,-0.00910019052438174
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,uspto_backgrounds,arxiv,49,-0.007198422809472619
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,uspto_backgrounds,pubmed_central,49,-0.011216602975723742
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,uspto_backgrounds,pile_cc,49,-0.018152521716801005
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,freelaw,stackexchange,49,-0.0024933005666016228
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,freelaw,github,49,-0.010028364235672736
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,freelaw,arxiv,49,-0.018949124751847596
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,freelaw,pubmed_central,49,-0.024213082739385425
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,freelaw,pile_cc,49,0.0032765558154345957
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,stackexchange,github,49,-0.0005819183172712476
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,stackexchange,arxiv,49,-0.007472325926251462
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,stackexchange,pubmed_central,49,-0.01636417264828719
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,stackexchange,pile_cc,49,-0.004904783579302991
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,github,arxiv,49,-0.019961869226527484
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,github,pubmed_central,49,-0.014267111181664327
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,github,pile_cc,49,-0.02197023460271204
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,arxiv,pubmed_central,49,-0.015044430429986105
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,arxiv,pile_cc,49,-0.024097291010118937
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,pubmed_central,pile_cc,49,-0.013234664998483761
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,wikipedia_en,freelaw,59,0.001333068162589413
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,wikipedia_en,stackexchange,59,-0.002916435832090908
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,wikipedia_en,github,59,-0.035183295340477115
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,wikipedia_en,arxiv,59,-0.016885626118752044
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,wikipedia_en,pubmed_central,59,-0.012629959250216474
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,wikipedia_en,pile_cc,59,0.0014142200440984414
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,freelaw,stackexchange,59,-0.002918649435818963
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,freelaw,github,59,-0.015394331578214107
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,freelaw,arxiv,59,-0.024123831673135112
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,freelaw,pubmed_central,59,-0.021778235764157557
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,freelaw,pile_cc,59,0.0029099335001675705
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,stackexchange,github,59,-0.007124752530130288
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,stackexchange,arxiv,59,-0.010838833858977857
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,stackexchange,pubmed_central,59,-0.01847307874882685
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,stackexchange,pile_cc,59,-0.004834199004030574
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,github,arxiv,59,-0.022740816468455046
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,github,pubmed_central,59,-0.02238720197129524
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,github,pile_cc,59,-0.020576542099299867
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,arxiv,pubmed_central,59,-0.02087704778546727
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,arxiv,pile_cc,59,-0.02267182516700858
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,pubmed_central,pile_cc,59,-0.019584533846547895
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,wikipedia_en,uspto_backgrounds,47,0.016232929940425425
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,wikipedia_en,stackexchange,47,0.001832295006888718
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,wikipedia_en,github,47,-0.02847224720482924
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,wikipedia_en,arxiv,47,-0.007849204982587376
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,wikipedia_en,pubmed_central,47,-0.006011552509180278
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,wikipedia_en,pile_cc,47,0.007632726548427008
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,uspto_backgrounds,stackexchange,47,-0.011179877398301747
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,uspto_backgrounds,github,47,-0.006176620984894765
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,uspto_backgrounds,arxiv,47,-0.0012066536343650802
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,uspto_backgrounds,pubmed_central,47,-0.005094919558630955
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,uspto_backgrounds,pile_cc,47,-0.013652817296811814
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,stackexchange,github,47,-0.0028103599675119995
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,stackexchange,arxiv,47,-0.00690031113403517
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,stackexchange,pubmed_central,47,-0.01753156703265064
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,stackexchange,pile_cc,47,-0.005383046793972069
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,github,arxiv,47,-0.016789263534529947
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,github,pubmed_central,47,-0.020679064388788766
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,github,pile_cc,47,-0.026398732114798408
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,arxiv,pubmed_central,47,-0.010392503728134385
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,arxiv,pile_cc,47,-0.027076154619423597
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,pubmed_central,pile_cc,47,-0.016493320755891223
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,wikipedia_en,uspto_backgrounds,72,0.019345824700995724
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,wikipedia_en,freelaw,72,0.00453360374315084
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,wikipedia_en,github,72,-0.03213641754776267
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,wikipedia_en,arxiv,72,-0.011042488413645943
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,wikipedia_en,pubmed_central,72,-0.008579075865691461
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,wikipedia_en,pile_cc,72,0.0035977988525648374
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,uspto_backgrounds,freelaw,72,-0.01030162798622616
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,uspto_backgrounds,github,72,-0.0109009978836766
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,uspto_backgrounds,arxiv,72,-0.006021544801390882
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,uspto_backgrounds,pubmed_central,72,-0.009164144858387926
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,uspto_backgrounds,pile_cc,72,-0.015373532897922895
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,freelaw,github,72,-0.018055373111952475
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,freelaw,arxiv,72,-0.022738259169264457
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,freelaw,pubmed_central,72,-0.02713053918904878
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,freelaw,pile_cc,72,0.003050558576086567
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,github,arxiv,72,-0.018960683468539616
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,github,pubmed_central,72,-0.021010725119549354
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,github,pile_cc,72,-0.02417844372268078
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,arxiv,pubmed_central,72,-0.018780924488307038
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,arxiv,pile_cc,72,-0.023261483207136106
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,pubmed_central,pile_cc,72,-0.01910190929058655
metric/the_pile_gutenberg_pg_19_val_loss,github,wikipedia_en,uspto_backgrounds,77,0.021507954570937973
metric/the_pile_gutenberg_pg_19_val_loss,github,wikipedia_en,freelaw,77,0.00984185555806874
metric/the_pile_gutenberg_pg_19_val_loss,github,wikipedia_en,stackexchange,77,0.0010920859617237514
metric/the_pile_gutenberg_pg_19_val_loss,github,wikipedia_en,arxiv,77,-0.011271511970667643
metric/the_pile_gutenberg_pg_19_val_loss,github,wikipedia_en,pubmed_central,77,-0.008252912840427586
metric/the_pile_gutenberg_pg_19_val_loss,github,wikipedia_en,pile_cc,77,0.01200382630462321
metric/the_pile_gutenberg_pg_19_val_loss,github,uspto_backgrounds,freelaw,77,-0.012222349162483949
metric/the_pile_gutenberg_pg_19_val_loss,github,uspto_backgrounds,stackexchange,77,-0.023702223477406976
metric/the_pile_gutenberg_pg_19_val_loss,github,uspto_backgrounds,arxiv,77,-0.010469948764343047
metric/the_pile_gutenberg_pg_19_val_loss,github,uspto_backgrounds,pubmed_central,77,-0.011929679437279414
metric/the_pile_gutenberg_pg_19_val_loss,github,uspto_backgrounds,pile_cc,77,-0.01836996918691141
metric/the_pile_gutenberg_pg_19_val_loss,github,freelaw,stackexchange,77,-0.007012147756666539
metric/the_pile_gutenberg_pg_19_val_loss,github,freelaw,arxiv,77,-0.025257422794216135
metric/the_pile_gutenberg_pg_19_val_loss,github,freelaw,pubmed_central,77,-0.02623241794606627
metric/the_pile_gutenberg_pg_19_val_loss,github,freelaw,pile_cc,77,0.00618886116527728
metric/the_pile_gutenberg_pg_19_val_loss,github,stackexchange,arxiv,77,-0.01538292427640746
metric/the_pile_gutenberg_pg_19_val_loss,github,stackexchange,pubmed_central,77,-0.023845212315610455
metric/the_pile_gutenberg_pg_19_val_loss,github,stackexchange,pile_cc,77,-0.0077151256163614105
metric/the_pile_gutenberg_pg_19_val_loss,github,arxiv,pubmed_central,77,-0.021337618097676647
metric/the_pile_gutenberg_pg_19_val_loss,github,arxiv,pile_cc,77,-0.028854670841826077
metric/the_pile_gutenberg_pg_19_val_loss,github,pubmed_central,pile_cc,77,-0.021516328181229918
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,wikipedia_en,uspto_backgrounds,65,0.019996293354582088
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,wikipedia_en,freelaw,65,0.009817847054142143
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,wikipedia_en,stackexchange,65,-0.0012783004824613296
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,wikipedia_en,github,65,-0.03420465881335543
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,wikipedia_en,pubmed_central,65,-0.010814634695451767
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,wikipedia_en,pile_cc,65,0.007057667047534298
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,uspto_backgrounds,freelaw,65,-0.011241161825504232
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,uspto_backgrounds,stackexchange,65,-0.01815701964352455
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,uspto_backgrounds,github,65,-0.013551870487977812
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,uspto_backgrounds,pubmed_central,65,-0.013585454867546254
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,uspto_backgrounds,pile_cc,65,-0.01646056684482994
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,freelaw,stackexchange,65,-0.0038449374686005938
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,freelaw,github,65,-0.017022006761696948
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,freelaw,pubmed_central,65,-0.02860033240321724
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,freelaw,pile_cc,65,0.007903975444266246
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,stackexchange,github,65,-0.00819374010366311
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,stackexchange,pubmed_central,65,-0.02402462663139521
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,stackexchange,pile_cc,65,-0.005417883385280083
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,github,pubmed_central,65,-0.024969076067302184
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,github,pile_cc,65,-0.022963192323115254
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,pubmed_central,pile_cc,65,-0.01904838926298251
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,wikipedia_en,uspto_backgrounds,81,0.01794551445822451
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,wikipedia_en,freelaw,81,0.009052361312160306
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,wikipedia_en,stackexchange,81,0.0005805643665691545
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,wikipedia_en,github,81,-0.03265845725748552
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,wikipedia_en,arxiv,81,-0.012916253650042864
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,wikipedia_en,pile_cc,81,0.004604588184444714
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,uspto_backgrounds,freelaw,81,-0.009155060345549977
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,uspto_backgrounds,stackexchange,81,-0.017267964287831405
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,uspto_backgrounds,github,81,-0.012078736711042752
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,uspto_backgrounds,arxiv,81,-0.009158453604466012
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,uspto_backgrounds,pile_cc,81,-0.019237585172797077
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,freelaw,stackexchange,81,-0.0019044912727578943
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,freelaw,github,81,-0.01694921050350847
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,freelaw,arxiv,81,-0.021291873478948443
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,freelaw,pile_cc,81,0.005289074207059223
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,stackexchange,github,81,-0.005849476122936708
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,stackexchange,arxiv,81,-0.010889806616415636
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,stackexchange,pile_cc,81,-0.005038748147832417
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,github,arxiv,81,-0.02224761117880977
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,github,pile_cc,81,-0.024333171150736337
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,arxiv,pile_cc,81,-0.027368399435562994
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,wikipedia_en,uspto_backgrounds,68,0.02726364018970992
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,wikipedia_en,freelaw,68,0.014431713853145123
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,wikipedia_en,stackexchange,68,0.009482005231345621
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,wikipedia_en,github,68,-0.020205309613102206
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,wikipedia_en,arxiv,68,0.0001762922793480507
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,wikipedia_en,pubmed_central,68,0.0012283350547885351
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,uspto_backgrounds,freelaw,68,0.0002984303840553625
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,uspto_backgrounds,stackexchange,68,-0.003969261703975635
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,uspto_backgrounds,github,68,0.002529152585721891
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,uspto_backgrounds,arxiv,68,0.006835005984564415
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,uspto_backgrounds,pubmed_central,68,0.00017563578910835133
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,freelaw,stackexchange,68,0.005207795767215443
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,freelaw,github,68,-0.005542583772569175
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,freelaw,arxiv,68,-0.012637214203629092
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,freelaw,pubmed_central,68,-0.014938127256685033
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,stackexchange,github,68,0.004258489206893939
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,stackexchange,arxiv,68,0.0010711507177438068
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,stackexchange,pubmed_central,68,-0.014562748693934943
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,github,arxiv,68,-0.014278619734746605
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,github,pubmed_central,68,-0.014455294892577589
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,arxiv,pubmed_central,68,-0.007959114202682013
metric/the_pile_pile_cc_val_loss,wikipedia_en,uspto_backgrounds,freelaw,49,0.0030102778600809826
metric/the_pile_pile_cc_val_loss,wikipedia_en,uspto_backgrounds,stackexchange,49,-0.009957189264289405
metric/the_pile_pile_cc_val_loss,wikipedia_en,uspto_backgrounds,github,49,-0.006737099300894779
metric/the_pile_pile_cc_val_loss,wikipedia_en,uspto_backgrounds,arxiv,49,0.002463895573475465
metric/the_pile_pile_cc_val_loss,wikipedia_en,uspto_backgrounds,pubmed_central,49,0.0010645757848060824
metric/the_pile_pile_cc_val_loss,wikipedia_en,uspto_backgrounds,pile_cc,49,-0.0019724801764608776
metric/the_pile_pile_cc_val_loss,wikipedia_en,freelaw,stackexchange,49,0.007066541239463423
metric/the_pile_pile_cc_val_loss,wikipedia_en,freelaw,github,49,-0.0051471668055436855
metric/the_pile_pile_cc_val_loss,wikipedia_en,freelaw,arxiv,49,-0.00827195926623309
metric/the_pile_pile_cc_val_loss,wikipedia_en,freelaw,pubmed_central,49,-0.010580988048213185
metric/the_pile_pile_cc_val_loss,wikipedia_en,freelaw,pile_cc,49,0.002733122937936372
metric/the_pile_pile_cc_val_loss,wikipedia_en,stackexchange,github,49,0.00545893568564965
metric/the_pile_pile_cc_val_loss,wikipedia_en,stackexchange,arxiv,49,-0.0007999247243608021
metric/the_pile_pile_cc_val_loss,wikipedia_en,stackexchange,pubmed_central,49,-0.006985308566562384
metric/the_pile_pile_cc_val_loss,wikipedia_en,stackexchange,pile_cc,49,0.01250017731508555
metric/the_pile_pile_cc_val_loss,wikipedia_en,github,arxiv,49,-0.007557373769968087
metric/the_pile_pile_cc_val_loss,wikipedia_en,github,pubmed_central,49,-0.0035607902334461113
metric/the_pile_pile_cc_val_loss,wikipedia_en,github,pile_cc,49,-0.009378121417460425
metric/the_pile_pile_cc_val_loss,wikipedia_en,arxiv,pubmed_central,49,-0.004631316789319631
metric/the_pile_pile_cc_val_loss,wikipedia_en,arxiv,pile_cc,49,-0.012170259599763075
metric/the_pile_pile_cc_val_loss,wikipedia_en,pubmed_central,pile_cc,49,-0.001858014822068993
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,wikipedia_en,freelaw,59,0.001813493655037662
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,wikipedia_en,stackexchange,59,0.002945642754774435
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,wikipedia_en,github,59,-0.020778432184061894
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,wikipedia_en,arxiv,59,-0.013767133961224202
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,wikipedia_en,pubmed_central,59,-0.0026359836716745924
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,wikipedia_en,pile_cc,59,0.04003939513271063
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,freelaw,stackexchange,59,0.002309831589209042
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,freelaw,github,59,-0.012594178632748648
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,freelaw,arxiv,59,-0.017925269052519833
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,freelaw,pubmed_central,59,-0.014369541493622021
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,freelaw,pile_cc,59,0.001204644405012445
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,stackexchange,github,59,-0.0015779941577339094
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,stackexchange,arxiv,59,-0.0073761717607899605
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,stackexchange,pubmed_central,59,-0.012214440964765256
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,stackexchange,pile_cc,59,0.011423600510462218
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,github,arxiv,59,-0.013396881635923293
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,github,pubmed_central,59,-0.012739603056356625
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,github,pile_cc,59,-0.009292275882664855
